DebtToIncomeRatio,CreditScore,MonthlyDebtPayments,PaymentHistory,NetWorth,SavingsAccountBalance,BankruptcyHistory,CreditCardUtilizationRate,LoanAmount,EmploymentStatus,RiskScore
0.2849741599705353,616,177,25,69691,2468,0,0.3923038649698853,22962,Employed,37.6
0.7838349234459923,621,98,25,18169,1164,0,0.0777068234561532,20084,Employed,58.0
0.2436287937235407,516,465,19,19228,1322,0,0.4064215807267128,7760,Employed,54.0
0.2722742325776421,544,417,21,63962,1510,0,0.5962572428994117,50665,Employed,53.0
0.2815444197033016,523,274,37,12488,961,0,0.21100354119307,28394,Employed,57.0
0.3597626195584827,580,425,25,184189,3287,0,0.1648329318595309,11974,Employed,52.0
0.5723446402862299,499,151,28,119550,3650,0,0.5935490472757066,16973,Employed,57.0
0.2173389329864842,581,885,25,67680,4104,0,0.3663790380945651,9632,Self-Employed,42.400000000000006
0.0916728899899028,608,272,23,11422,804,0,0.350224366661354,14928,Employed,47.0
0.2625081518292301,517,679,16,170518,439,0,0.058369977642984,20802,Employed,49.0
0.2277787076328687,623,226,37,21287,4040,0,0.080353558437998,49931,Employed,50.0
0.2121431314342441,569,205,18,18716,7858,0,0.5200595329260579,76562,Employed,53.0
0.3511673333112482,548,252,11,203408,305,0,0.3846311843126235,28755,Employed,58.0
0.1957673451495724,527,411,17,16582,6882,0,0.1133727778150222,10112,Employed,37.6
0.0671352648854352,562,634,22,16534,2860,0,0.5639783678872562,70593,Employed,51.0
0.2918421906814255,562,886,24,83908,21332,0,0.0759159955323229,9080,Employed,53.0
0.5212377405961862,574,690,26,727043,4277,0,0.5835124484965485,33841,Self-Employed,44.0
0.1059831988705697,535,199,33,244950,362,0,0.3756019793762734,22763,Employed,40.8
0.2626183571040354,599,365,27,29699,10424,0,0.1495437058572715,40800,Employed,56.0
0.0312829653671769,559,314,21,113148,1518,0,0.4193229708449365,15097,Unemployed,55.0
0.16005660835237,611,387,15,37201,4025,0,0.1729135431252266,36952,Employed,46.0
0.4106621958957099,583,488,18,81320,3238,0,0.4001843594679676,45506,Employed,59.0
0.0601779579097952,568,274,17,45719,4376,0,0.0996213417719944,27039,Self-Employed,54.0
0.4831269833500745,530,1081,35,31871,13925,0,0.2044493397880132,22170,Employed,60.0
0.1139111380660881,464,325,24,126777,3230,0,0.1231671134256819,36688,Employed,35.2
0.5569147832927165,644,586,25,39212,13727,0,0.1669142075615027,43091,Self-Employed,46.400000000000006
0.1557026516026411,581,194,28,79432,1740,0,0.1763248050534487,17450,Employed,55.0
0.0449892304340575,536,1084,28,17054,3725,0,0.25405147208916,16036,Employed,39.2
0.3744945681794713,625,564,27,18047,12294,0,0.1214301912297196,15956,Employed,51.0
0.5501166849179002,579,347,20,10574,3891,0,0.0617114257370279,7159,Employed,44.8
0.2728822967753455,633,481,21,12194,11510,0,0.4425791892638556,35125,Employed,52.0
0.3672781232718441,539,500,27,45915,1640,0,0.5033707797915679,21955,Employed,57.0
0.4735149496693209,580,444,21,64518,2391,0,0.2575193606293073,19108,Employed,42.400000000000006
0.3554694991478516,608,351,15,14334,8978,0,0.3575357912842696,17645,Employed,57.0
0.5345422749939924,621,214,24,13649,9820,0,0.5465544263668165,27414,Unemployed,63.0
0.0778661653238408,590,888,38,63194,7620,0,0.1959165468771951,15813,Employed,49.0
0.3784766868893088,633,443,24,15080,7141,0,0.1632497731655496,34501,Employed,39.2
0.1490416882106351,568,275,19,23523,3682,0,0.3969642543600137,18237,Employed,52.0
0.178441685231902,621,351,19,43758,962,0,0.2732891857277936,12408,Employed,36.8
0.5915582928604329,558,723,20,30314,1611,0,0.426364137189928,29806,Employed,59.0
0.3398975282061786,519,746,22,28995,1214,0,0.4638972168962006,14263,Employed,56.0
0.3199776719421709,499,349,23,165723,8514,0,0.1667875252945145,21261,Employed,39.2
0.3491832697554983,620,306,21,20953,1081,0,0.3272063217873528,35157,Employed,53.0
0.0608020186683727,666,316,27,13147,247,0,0.3191021235526334,22567,Employed,44.0
0.0337046949799626,577,678,22,13267,3761,0,0.2169431808651976,23251,Employed,51.0
0.5032971863860193,604,772,23,61083,3308,0,0.4161898767178411,17689,Employed,43.2
0.2667011147951454,577,354,20,164708,5547,0,0.1885150679172794,23959,Employed,51.0
0.3008571005558311,512,555,19,89952,7567,0,0.594048025705704,16123,Employed,55.0
0.3634945932658379,622,342,22,15750,3012,0,0.2057818108832194,28669,Employed,39.2
0.2452846965733816,579,204,18,292814,2015,0,0.6311263143925218,18621,Employed,49.0
0.1118088126701797,606,546,25,47756,2862,1,0.0963071270454943,20046,Employed,58.0
0.2524956113132104,652,372,27,51704,4000,1,0.6328551241804564,13313,Employed,60.0
0.0066805485469296,605,376,24,12370,1884,0,0.3632767074126534,28527,Employed,50.0
0.1504805317123114,558,602,27,63810,1807,0,0.3993990179731969,16784,Employed,49.0
0.1770309833106414,632,206,26,17317,9144,0,0.1494390394877399,12750,Employed,36.8
0.0754999966422373,517,139,24,162314,4223,0,0.5062454953408547,16996,Employed,52.0
0.630317767225029,612,484,20,10366,1570,0,0.3157381910528506,33097,Employed,42.400000000000006
0.2864569997324773,598,940,24,45260,1779,0,0.5460205957072369,29436,Employed,53.0
0.4711955735893798,494,654,20,132109,3485,0,0.3683767534237097,7197,Employed,55.0
0.1385405717097051,556,275,25,37694,599,0,0.0729870030467132,15565,Employed,50.0
0.7943763861474459,571,463,31,18468,4027,0,0.7192623344937704,45219,Employed,51.2
0.1354774476658237,508,522,14,10193,2811,0,0.0267927444706559,41266,Employed,51.0
0.5149097003973578,601,535,24,19831,2777,0,0.2901045464826166,11770,Employed,43.2
0.182785467435326,601,299,23,70048,1790,0,0.0394743561171818,34517,Employed,45.0
0.2783135621513198,481,298,27,13138,1929,0,0.3041643832524967,10730,Employed,41.6
0.2325755355095503,436,126,23,176167,3497,0,0.4185042622483049,14496,Employed,38.400000000000006
0.1160271868292035,514,451,24,13247,791,0,0.4313547064827705,12894,Employed,53.0
0.3952356520642411,632,591,27,11420,2825,0,0.6097171372118789,31857,Unemployed,55.0
0.4281953165196183,491,655,25,22540,2642,0,0.2212014967570032,22396,Employed,49.6
0.2408867687054674,669,231,22,136611,3886,1,0.2670525165697282,28381,Employed,56.0
0.2659852919910397,546,390,40,16533,1271,0,0.5751348546637371,8266,Self-Employed,44.8
0.5887158695645622,493,385,20,374579,3809,1,0.4287432569765228,34263,Employed,70.0
0.3780793547360423,522,262,22,85676,4298,0,0.2595506433330254,49908,Employed,52.0
0.2440421558520421,622,677,32,96327,5629,0,0.130946433832578,24842,Unemployed,50.0
0.2775021573254501,564,402,18,58995,3174,0,0.3083026292572067,59471,Employed,49.0
0.2873612714831285,665,313,21,136105,2027,0,0.3058507974908153,34042,Employed,32.0
0.1258672408901134,606,711,20,419894,3983,0,0.2553278686847902,54364,Employed,42.0
0.1549597648225863,510,550,19,13562,5317,0,0.1614545726698877,19634,Employed,56.0
0.3868052701226323,576,287,26,18266,1996,0,0.2772900358253911,25856,Employed,53.0
0.2731506000268983,481,168,31,10709,362,0,0.3334251413136072,15690,Employed,41.6
0.1015253888452767,607,273,24,20997,4734,0,0.5045275349863465,10659,Employed,44.0
0.4377727565187535,508,424,24,11993,7374,0,0.0369091036587109,14669,Employed,63.0
0.2871420859033894,618,312,19,73832,1480,0,0.37735173890519,25395,Employed,52.0
0.4244545081267304,624,222,30,15735,7686,0,0.2666826019583546,11732,Employed,41.6
0.3267161415723305,478,355,24,10203,4667,0,0.2045682955711781,23313,Employed,56.0
0.5000213247124298,449,170,16,43322,618,0,0.3558856416161782,7422,Employed,46.400000000000006
0.5246721544929736,580,531,16,49778,10373,0,0.5127630639813998,18670,Employed,61.0
0.2836518123598341,480,1146,27,459713,6043,0,0.4997167192785569,25088,Employed,37.6
0.1557792136761176,582,543,29,18708,2348,0,0.1008032938680061,15484,Employed,49.0
0.0272984133706569,619,768,27,31559,7598,0,0.2250946493336328,18833,Employed,36.8
0.2386149530136606,562,289,20,142737,4709,0,0.3514694832840314,21809,Employed,37.6
0.2951632269851217,539,336,18,19927,1442,0,0.0749332763514918,18133,Employed,40.0
0.6906467843763803,581,221,22,17137,5658,0,0.2695886879477855,25407,Employed,57.0
0.2667962948053625,621,539,18,17945,1289,0,0.1929825831735483,9460,Employed,51.0
0.2096668589079834,580,675,21,77114,2719,0,0.3790940167620573,12171,Self-Employed,55.0
0.4451566367607423,506,293,27,51081,3693,0,0.2798807596861652,13188,Employed,58.0
0.0984364123062386,566,446,25,18358,10047,0,0.0985881107433035,19810,Employed,51.0
0.4198022955952686,516,190,27,17759,4816,0,0.093845424547167,54381,Employed,57.0
0.4800486793813257,634,369,26,44001,1604,0,0.1790531234395031,29424,Employed,62.0
0.1313521729537797,627,263,24,12486,538,0,0.2275229412274282,9340,Employed,50.0
0.181512901504715,624,429,21,156224,2408,0,0.2725091411579948,24450,Employed,44.0
0.294008109901848,596,541,31,125244,38578,0,0.4095058304170069,16720,Employed,49.0
0.249056876858895,531,250,30,27886,13264,0,0.5808483025783557,17546,Employed,56.0
0.4821361092884407,578,204,28,18763,1285,0,0.3774360249372003,15304,Employed,60.0
0.366199930457189,604,385,28,13660,17927,0,0.3176490732933153,19147,Self-Employed,55.0
0.2517891716341865,585,389,32,84306,11127,0,0.2432600930239193,9010,Employed,52.0
0.1290745591144268,522,378,20,12932,1537,0,0.3330526626934509,20722,Employed,51.0
0.1723564663573605,642,213,27,39798,44373,0,0.2996531283851181,25790,Employed,36.0
0.180190346383886,572,215,19,205495,2163,0,0.4258852290064457,14749,Employed,48.0
0.3475432224583766,618,454,29,138495,9180,0,0.1512884456282955,16902,Self-Employed,40.0
0.1857358546766024,617,162,14,13350,521,0,0.6516326081431247,12120,Employed,38.400000000000006
0.2568796224562463,598,217,24,14760,884,0,0.1047304573976295,17980,Employed,58.0
0.3853348269442155,549,947,26,45027,6474,1,0.3022682220474897,23031,Employed,74.0
0.4752607683386608,622,303,20,18784,3044,0,0.2091136731952501,20036,Employed,58.0
0.6078961454588668,609,193,29,10021,6787,0,0.3973234746847371,30546,Employed,54.0
0.264224478227878,603,209,19,14896,12711,0,0.1532359152118463,35494,Employed,51.0
0.4973081981351182,484,732,34,14618,1149,0,0.1828394942155444,16396,Employed,43.2
0.292632320695933,645,280,25,164160,3201,0,0.1694747241555406,19608,Employed,33.6
0.4286826258368691,583,363,25,67674,6002,0,0.1734398695847974,12682,Employed,43.2
0.1210546395512629,575,315,31,13577,9988,0,0.1112700942610024,17303,Employed,51.0
0.5409992213798781,523,190,20,50231,855,0,0.0817361345482755,22602,Employed,44.8
0.1571568734433387,476,184,22,1513111,659,0,0.1288634856170205,32107,Employed,34.4
0.2122178856667733,502,494,22,19676,3591,0,0.6300829046673533,20965,Employed,57.0
0.0898279719472086,621,218,25,11046,13622,0,0.2095318223212614,25693,Employed,50.0
0.5499892332814044,589,1222,17,56277,3576,0,0.1477487123763399,11284,Employed,57.0
0.1700399165930238,638,188,24,17647,1134,0,0.4276415277391268,24880,Employed,50.0
0.8389904180932438,520,220,21,51347,1555,0,0.3120781834643003,14262,Employed,44.8
0.404076634522312,389,505,23,121908,2162,0,0.4276858801583077,48277,Employed,54.0
0.4806395585139383,580,429,21,38636,485,0,0.4446841295398092,54577,Employed,62.0
0.1333029288062938,611,766,19,100839,2933,0,0.209603622988201,47630,Employed,44.0
0.2539501993008423,586,505,20,42693,1370,0,0.5398048154368212,13898,Employed,54.0
0.1995171381336705,601,711,29,10203,2912,1,0.5903628918995076,30582,Employed,46.400000000000006
0.1257117630299096,628,897,29,44119,17072,0,0.2107504627154593,6336,Employed,48.0
0.56001204421805,612,344,32,17085,9819,0,0.3271626849277901,37612,Employed,57.0
0.1760524685949634,550,155,31,16325,5705,0,0.1355448588853735,21636,Employed,52.0
0.2817316520645846,573,835,27,43931,1888,0,0.2474508103256513,8854,Employed,54.0
0.2429375732045298,591,643,23,122322,6942,0,0.2114349215041208,29750,Employed,49.0
0.1580020732767516,565,522,25,24124,767,0,0.5054734128327665,18526,Employed,51.0
0.5433308149787214,606,838,24,26164,1200,0,0.3234146962077005,18488,Employed,57.0
0.5396252631962154,451,387,26,11650,2136,0,0.1756403437204582,28665,Employed,59.0
0.1167280727539061,599,299,34,11837,8372,0,0.2342552713381092,36276,Employed,39.2
0.3625745359986249,585,695,22,335865,1385,0,0.3797679289242101,25171,Employed,49.0
0.3023966303908321,548,460,27,201678,3493,0,0.0880364263174657,6978,Self-Employed,43.2
0.2648571482363797,567,360,20,20805,855,0,0.328061696268085,25143,Employed,53.0
0.3186406718072133,532,863,31,269367,6382,0,0.0197880665544477,13104,Employed,40.8
0.3349158975042982,576,786,14,12339,5197,0,0.2114105441217918,27974,Employed,54.0
0.0566115231142369,516,304,22,16730,11105,0,0.6831834976613217,25865,Employed,54.0
0.5742683501924578,525,194,23,57111,2741,0,0.2004647125202234,18706,Employed,44.8
0.3140382398134567,625,248,32,86234,7579,0,0.4016638893802794,20439,Unemployed,54.0
0.4600881513743654,588,300,18,22386,599,0,0.2818390980529935,8708,Employed,59.0
0.2977642428434944,618,315,26,64830,1081,0,0.3220655054364014,47733,Employed,53.0
0.1799558107025826,570,462,24,36070,1748,0,0.3601186804829446,24984,Employed,51.0
0.2606346167696781,601,1851,27,14971,1075,0,0.4892266815649535,24081,Employed,51.0
0.0301069104145613,542,669,26,13172,2957,0,0.4197860834594579,24650,Employed,51.0
0.580468639047691,566,742,24,232580,10956,0,0.2290004274759515,8585,Employed,59.0
0.0684843171092219,674,397,34,107633,2515,0,0.0712475134236071,34490,Employed,45.0
0.187891113953762,574,452,27,32050,1944,1,0.1964302145115279,17236,Employed,68.0
0.2588258514191413,578,521,23,18085,12079,0,0.4226375317866639,22333,Employed,40.8
0.4421409085388611,583,737,29,16094,783,0,0.3321122056251405,15597,Employed,62.0
0.1822539260051501,595,656,20,13468,2392,0,0.4172020668162822,11411,Employed,52.0
0.2362966987507894,626,573,29,16076,1400,0,0.2874675501431875,16037,Employed,50.0
0.279866319884908,590,292,22,15990,3287,0,0.1160951756114504,19124,Employed,51.0
0.3998981501277783,575,172,24,418981,1857,0,0.1148755602625966,20897,Employed,37.6
0.1468484425795005,524,733,23,367529,687,0,0.3859325666677401,16346,Self-Employed,36.0
0.1372355127795286,601,581,15,92666,2380,0,0.1510577084966162,19934,Employed,37.6
0.136831766651054,577,294,32,12696,1988,0,0.4472185838495998,18061,Employed,56.0
0.1716196184091602,537,1236,20,221059,2143,0,0.3471494017178636,10586,Unemployed,37.6
0.0679092812894633,606,264,24,45288,735,0,0.2502805544223611,20669,Employed,37.6
0.1923706535271194,582,396,18,55020,3843,0,0.2251208163225782,20664,Employed,50.0
0.4293678642786553,517,357,17,13838,4741,0,0.1090080542674338,14833,Employed,54.0
0.1775603360384802,514,286,33,10159,2884,0,0.1416345904324867,33449,Unemployed,54.0
0.1035988050306971,577,312,23,26587,2030,0,0.3393151274235949,20914,Employed,38.400000000000006
0.5184906106453318,589,295,22,68279,1272,0,0.2259216408961072,25527,Employed,58.0
0.3566979478911721,599,280,28,19047,1774,0,0.2640317716552561,13664,Employed,61.0
0.2968295285247424,503,533,29,15605,11629,0,0.4168593711102636,15012,Employed,54.0
0.3697176174478669,553,619,23,14983,1835,0,0.3230677528906581,18331,Employed,41.6
0.1762210648381449,603,294,29,26216,3189,1,0.1162650355957685,11486,Employed,46.400000000000006
0.2366237994757074,593,314,28,136169,3312,1,0.4209504844523585,8388,Employed,63.0
0.3451044052692003,561,487,30,32991,1167,0,0.1839983241426206,41709,Employed,40.8
0.5339318431263531,576,455,19,45645,1758,0,0.0617336762900482,15869,Employed,59.0
0.836152699001218,515,430,26,16278,3839,0,0.1666354994226832,19719,Employed,58.0
0.1770916686638295,615,445,24,25551,1524,0,0.4798242659421057,24509,Employed,50.0
0.170719515562778,536,546,27,15874,1268,0,0.1495344263469156,19098,Unemployed,52.0
0.3211618150471957,599,700,23,28858,489,0,0.3617233406898625,12073,Employed,59.0
0.4014582244739982,615,306,20,663307,5737,0,0.3251339702883909,35786,Employed,36.8
0.1166046228098248,538,477,25,16807,1472,0,0.3068769051303225,16763,Employed,55.0
0.2784251033329902,583,316,33,11406,1103,0,0.4421170411518409,29282,Employed,63.0
0.3606740271700868,493,149,24,12683,2753,0,0.0621936240087801,44227,Employed,53.0
0.2989728878111939,624,257,24,36097,4082,0,0.2370983472585976,11423,Employed,38.400000000000006
0.2573641482544795,614,986,18,16639,1693,0,0.4054881807546907,32943,Unemployed,40.8
0.2200741106919334,587,672,29,93903,15796,0,0.4257855715220725,23132,Employed,52.0
0.3824892854131629,586,147,22,97152,10834,0,0.4726376150248619,13959,Employed,58.0
0.1908451462154745,524,285,24,15385,2414,0,0.1060877578169074,27225,Employed,53.0
0.2836401648657912,493,370,23,10926,3979,0,0.6655189099507505,23200,Self-Employed,58.0
0.6125312365916447,533,410,24,63874,542,0,0.44964066516256,16222,Employed,59.0
0.4125387634300061,471,304,17,17184,5188,0,0.1634144224728478,57052,Employed,54.0
0.2170543588110778,567,598,23,76646,3608,0,0.1400883498975952,26666,Employed,50.0
0.2240317493975901,595,864,22,73938,390,0,0.1078090506905764,12748,Employed,52.0
0.3409396263416726,542,710,23,12851,1926,0,0.339968160150906,25969,Employed,56.0
0.3032581207049686,526,306,36,10025,610,0,0.1460010555980065,20106,Unemployed,59.0
0.4747680990253451,688,203,15,102364,6620,0,0.2478864815056089,12496,Employed,35.2
0.2151951999089622,530,545,15,44952,770,0,0.3179844616267155,19600,Unemployed,47.2
0.5736832911886834,601,191,18,16803,554,0,0.2137824772742614,26733,Employed,56.0
0.4534846903795016,516,582,25,11946,1031,0,0.278754173901578,13851,Employed,43.2
0.4275211844737547,504,823,23,31269,2377,0,0.2244397920828062,10950,Employed,57.0
0.09911482666103,599,522,26,704246,2437,0,0.3914575668290866,11073,Employed,34.4
0.3343481585688164,617,235,22,894196,1206,0,0.2329014366470245,11359,Employed,36.0
0.1515229619589164,621,247,26,29586,2730,0,0.351006189075756,28770,Employed,49.0
0.172077498327924,622,416,25,14036,1326,0,0.3516563491320916,27019,Unemployed,49.0
0.0082074147609884,609,980,25,12973,3345,0,0.178416656730029,13896,Employed,40.8
0.4516634899333808,552,432,22,85778,5534,0,0.3064365726273478,19772,Employed,57.0
0.1617747600707282,610,230,23,161815,2963,0,0.5002915946527935,11427,Employed,35.2
0.0555320379384133,591,381,25,13404,2223,0,0.461165542669218,15931,Employed,40.0
0.1181827512252878,596,1159,26,10048,2741,0,0.1922270366717941,15808,Employed,49.0
0.3085597052959011,616,193,30,87067,1112,0,0.543270190960288,25578,Employed,52.0
0.1427694623791605,617,794,25,121448,6410,0,0.2748252749177222,39695,Employed,43.0
0.3990481896991902,622,341,21,15732,2596,0,0.5287926478431902,12747,Employed,57.0
0.1872650852153098,420,513,26,14637,10911,0,0.3518161400656041,14554,Unemployed,63.0
0.1367838317614514,608,642,28,23393,18846,0,0.2065064455558448,25248,Employed,48.0
0.3747182243031547,562,278,20,53999,621,0,0.2539436569034997,10721,Employed,54.0
0.2539524670676331,538,725,20,31591,5118,0,0.0803941951381956,13941,Employed,55.0
0.4901243293366934,552,516,29,103199,1986,0,0.2254175681306939,33801,Employed,51.0
0.1259602827699016,643,803,30,126702,3425,0,0.3162648430327599,40607,Employed,43.0
0.3174153712406011,575,493,20,14356,2564,0,0.0158361997128574,13828,Employed,42.400000000000006
0.0178497566987334,586,1053,27,14931,808,0,0.1608592548318627,14571,Employed,49.0
0.2509238808618549,633,177,21,129099,5153,0,0.1671114982620241,30791,Employed,45.0
0.0835843525534211,481,573,24,27697,1425,0,0.4221493579965481,35568,Employed,52.0
0.2598681147696238,511,464,28,12602,11992,0,0.4586841929042966,18909,Employed,53.0
0.2478433248680905,534,236,15,16329,2121,0,0.2985719185525315,15469,Employed,51.0
0.4299214240209522,479,774,27,13986,3366,0,0.0429192336903589,28325,Employed,55.0
0.2710342298407245,579,232,20,11206,4756,0,0.1304672860962963,25816,Self-Employed,42.400000000000006
0.2213081760382262,631,577,25,42804,4488,1,0.2793112675307794,21199,Employed,64.0
0.1082196018506898,642,331,22,19414,5031,0,0.135621211562903,54071,Employed,47.0
0.5565631061403269,637,1266,24,605101,5358,0,0.0250443441705197,24438,Employed,36.8
0.3043372984040181,610,554,18,63125,2304,0,0.5552283060142542,12223,Employed,56.0
0.2282590561030421,567,561,33,34913,1873,1,0.5396741650549389,26641,Employed,67.0
0.1377988972754479,567,925,22,18277,5519,0,0.1071641382871878,15335,Employed,54.0
0.6217287054924517,462,409,19,65242,3034,0,0.2747509942956471,19850,Employed,56.0
0.2862916208583751,549,525,16,99905,1333,0,0.2168583572144674,31693,Employed,52.0
0.0470089148739418,630,210,28,127423,2873,0,0.087092893989503,33243,Employed,47.0
0.2132915976613332,544,415,29,27199,709,0,0.4066318129270193,4946,Unemployed,58.0
0.1275315480535444,428,423,29,16317,2340,0,0.1350165516521795,16250,Unemployed,40.8
0.1976217026718547,588,157,17,18570,2293,0,0.2157026222494508,16770,Employed,39.2
0.1381302693078392,429,510,26,22086,2704,0,0.1429085936203891,21556,Employed,57.0
0.2527382125144654,555,807,28,17964,2864,0,0.2803869769767437,13910,Employed,56.0
0.0911374089152733,593,627,20,17023,5667,0,0.0729370797939944,18713,Employed,39.2
0.1247554851429102,519,772,26,18736,10328,0,0.2393833516870859,20765,Employed,50.0
0.6479190007698769,539,572,20,112058,1703,0,0.2414563910919089,9342,Employed,44.0
0.1495297596180598,536,416,17,99923,1547,0,0.2976682189534054,19843,Employed,50.0
0.1484121218481598,543,163,23,49594,3088,0,0.1665537593371644,35169,Unemployed,54.0
0.2850634812016177,476,261,27,38560,1055,0,0.5239450034763437,11655,Employed,54.0
0.0878938203716845,542,424,27,29212,16982,0,0.1112590958982116,23271,Employed,49.0
0.1000123966424166,592,307,29,57547,2916,0,0.4461906389612578,22609,Employed,42.400000000000006
0.172496687568181,536,255,25,57637,1178,0,0.2220387312103381,8793,Employed,50.0
0.4605851235182815,564,1566,26,18809,1431,0,0.6169796722517819,18244,Employed,60.0
0.3052376756935174,541,828,26,74129,1319,0,0.2120925807470561,20845,Employed,53.0
0.130979085812673,651,1204,13,99918,6905,1,0.3918445965625538,40704,Employed,53.0
0.1281104150034573,536,310,23,60638,3503,0,0.2980256616325569,18155,Employed,50.0
0.10687665525428,643,386,21,30521,20952,0,0.4542347858921027,26314,Employed,40.0
0.1133210129434349,553,331,25,11903,95,0,0.256667247174955,15321,Unemployed,54.0
0.167082950311814,398,155,29,12119,9452,0,0.3385100542390164,25356,Self-Employed,61.0
0.1553424155628428,578,499,20,10069,258,0,0.2152738727213156,33812,Employed,55.0
0.0685119081015078,612,320,24,13421,1088,0,0.5152300576802348,9534,Employed,37.6
0.2436475478336451,631,312,28,15714,2488,0,0.156391503663278,23426,Employed,39.2
0.2145323637891955,543,274,20,18058,1280,0,0.3858030640570001,28533,Employed,52.0
0.6935524139204647,581,391,17,18969,1344,0,0.4732226721694439,20449,Employed,60.0
0.211065557869045,627,595,25,18943,5816,0,0.2246356365919951,24662,Employed,50.0
0.6052016326137089,575,252,21,43118,9615,0,0.2970208305812043,31913,Employed,59.0
0.1106221535999248,636,339,19,19116,6687,0,0.2623475219460788,11053,Employed,39.2
0.1986501293974307,475,355,26,225492,3832,0,0.2635463652531381,26581,Employed,47.0
0.2149970716966246,530,377,21,29884,3181,0,0.1642961993046938,39672,Employed,59.0
0.0672337165175918,524,265,20,34641,487,0,0.1247976727822402,17688,Employed,39.2
0.2107536661169389,490,528,16,27347,1667,0,0.554246685123647,15979,Employed,61.0
0.3715958144666808,569,406,28,180456,1053,0,0.012137041856,15955,Employed,43.2
0.0858698779141713,622,352,23,80286,8933,0,0.5159069405996161,25442,Employed,48.0
0.2038050779677741,496,494,25,12574,9051,0,0.3779734653287442,44680,Employed,58.0
0.3584141721027579,588,379,19,12879,1076,0,0.7783874547590117,62035,Self-Employed,65.0
0.2371642593179676,568,266,19,11496,567,0,0.3469954360230496,48280,Employed,54.0
0.6510679451045325,625,463,25,55078,19467,0,0.1406452163551702,18528,Employed,41.6
0.1319157375938654,567,430,30,12086,28447,0,0.3226199452776615,14326,Employed,51.0
0.2434692614286935,567,152,24,14285,936,0,0.1464437815985718,10194,Employed,51.0
0.6039253893350386,510,663,26,142496,730,0,0.2255859210869201,27530,Employed,56.0
0.2627988876224993,586,216,28,20183,1719,0,0.3271768323046763,95698,Employed,51.0
0.1400778380606752,598,403,16,13859,4866,0,0.1864460393572508,24419,Employed,38.400000000000006
0.2986984823660212,506,331,27,167736,6423,0,0.3786210633557813,26142,Employed,50.0
0.2307692085341658,553,439,19,418387,979,0,0.2177188406295754,21556,Employed,37.6
0.2888770742177,641,312,26,34750,15301,0,0.3572847270247792,29087,Employed,49.0
0.1174501170185097,588,466,23,16636,1422,0,0.1414486864322837,16138,Employed,40.0
0.4951134023508244,533,775,28,12432,2861,0,0.2854911483626736,25909,Employed,56.0
0.5180331705463546,437,314,26,93160,2130,0,0.113805950701713,18963,Employed,56.0
0.4227765168106384,564,331,30,15233,1737,0,0.5460898431298534,27961,Employed,58.0
0.1737353184004306,574,284,25,85215,18339,0,0.1820503788795685,21893,Employed,49.0
0.2584867085939541,541,472,27,31253,319,0,0.2664347043172694,28557,Employed,53.0
0.3497177563012082,473,354,18,20943,3139,0,0.396904498704423,13962,Unemployed,44.8
0.2227366947569638,593,428,30,24214,11345,0,0.2289696284594757,37984,Employed,52.0
0.1018781061989334,544,224,22,10003,404,0,0.5175384763910996,35817,Employed,53.0
0.2536869588249719,582,415,34,230100,2222,0,0.2507649772037057,18969,Employed,39.2
0.4030236428487476,541,165,22,14590,5370,0,0.5217582119919901,16614,Employed,57.0
0.2391406498358345,577,520,21,231830,8516,0,0.3477869831061541,11710,Employed,51.0
0.4376326588048915,603,290,13,202296,3384,0,0.1660857458364988,12303,Unemployed,40.8
0.4665920361803181,619,330,24,65247,796,0,0.2138569912171704,18108,Employed,59.0
0.3393256732686595,473,429,22,12900,4882,0,0.3882930884542216,23789,Employed,55.0
0.5617097568196412,575,237,32,22479,1320,0,0.1718832181842109,24359,Employed,59.0
0.2840332872508471,522,241,28,11433,3852,0,0.5245575379080611,52651,Self-Employed,57.0
0.4928803959064974,588,1336,30,13808,427,0,0.570087282121397,17052,Employed,44.8
0.3420070483571349,515,400,12,29922,2378,0,0.449375584749841,16226,Employed,57.0
0.1058957595921078,481,641,32,24028,2838,0,0.279418594923463,21023,Employed,53.0
0.4924783347434756,520,290,20,13405,1950,0,0.1982286544634308,13932,Employed,57.0
0.3711218128768787,604,369,19,10972,4144,0,0.0760206150354302,47317,Employed,50.0
0.1515411259411403,607,279,24,19419,4313,0,0.5721857583120712,53980,Employed,49.0
0.1614576894599244,620,805,29,65238,17418,0,0.1422210351841686,32732,Employed,35.2
0.0688318027754271,627,458,30,85542,1328,0,0.4846247927564445,35079,Employed,47.0
0.0982093389891149,574,336,34,14581,7349,1,0.2538013950790497,20315,Employed,62.0
0.1879153005015283,575,525,25,15617,2893,0,0.1409369780000729,30835,Employed,51.0
0.5556071674894916,593,288,25,118134,5511,0,0.283561435303122,41116,Employed,59.0
0.2562865143215777,622,209,25,11137,4815,0,0.5012621963521281,18755,Employed,50.0
0.3604242580583686,575,714,32,15331,2827,0,0.2230591840586382,45088,Employed,56.0
0.1761371528000156,563,358,21,395041,5822,0,0.1779543866992876,21765,Employed,35.2
0.2572059013666507,633,486,30,44842,1180,0,0.0809167951874759,20970,Employed,48.0
0.2019327053217562,571,351,20,31857,5293,0,0.6480864771109859,14205,Unemployed,59.0
0.528411689553434,583,492,23,96760,685,0,0.2307177621269043,24596,Employed,58.0
0.3166669764604098,537,152,22,17384,4646,0,0.3173757350073721,38562,Employed,60.0
